article_id,publication_datetime,publication_week,Headline,Outlet,Reporter,contributor_display_name,contributor_type,synthetic_author_flag,opinion_attribution,opinion_owner,opinion_owner_type,stance_owner_side,primary_voice_score,secondary_voice_score,mixed_voice_score,secondary_cue_count,primary_cue_count,mixed_cue_count,reported_actor_count,attribution_confidence,attribution_evidence,dominant_frame,cluster_display_name,stance_bucket,stance_score,mention_weight,Estimated Reach,Link,opinion_attribution_v2,opinion_attribution_label,is_actor_mediated,is_publication_owned,is_contested_or_multi_actor
194,2026-04-09,2026-04-06/2026-04-12,"Irish neutrality should be put to a public vote, say Sinn Féin - Homepage - Waterford News & Star",Waterford News & Star,,Jack O'Donnell,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,10.8,2.8,11,0,1,7,high,"secondary cues: \bsaid\b, \bhe said\b, \bshe said\b | mixed cues: \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Dáil, Defence Forces",Other Neutrality Debate,Referendum and constitutional protection,Preserve / strengthen neutrality,-0.889,0.7845231607241719,62971,https://waterford-news.ie/irish-neutrality-should-be-put-to-a-public-vote-say-sinn-f%C3%A9in_arid-93952.html,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
195,2026-04-09,2026-04-06/2026-04-12,"Irish neutrality should be put to a public vote, say Sinn Féin - National News - Carlow Nationalist",Carlow Nationalist,,Michael O'Connor,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,10.8,2.8,11,0,1,8,high,"secondary cues: \bsaid\b, \bhe said\b, \bshe said\b | mixed cues: \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Dáil, Defence Forces",Other Neutrality Debate,Referendum and constitutional protection,Preserve / strengthen neutrality,-0.889,0.781775886058138,58445,https://carlow-nationalist.ie/news/national-news/irish-neutrality-should-be-put-to-a-public-vote-say-sinn-f%C3%A9in_arid-93952.html,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
196,2026-04-09,2026-04-06/2026-04-12,"Irish neutrality should be put to a public vote, say Sinn Féin - News - Kildare Nationalist",Kildare Nationalist,,Fiona Murray,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,10.8,2.8,11,0,1,7,high,"secondary cues: \bsaid\b, \bhe said\b, \bshe said\b | mixed cues: \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Dáil, Defence Forces",Other Neutrality Debate,Referendum and constitutional protection,Preserve / strengthen neutrality,-0.889,0.7811504809088922,57461,https://kildare-nationalist.ie/news/irish-neutrality-should-be-put-to-a-public-vote-say-sinn-f%C3%A9in_arid-93952.html,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
197,2026-04-09,2026-04-06/2026-04-12,Laois Republicans gather to hold Easter 1916 commemoration with special guest - Laois Today,Laois Today,,Liam Clarke,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,2.4,3.7,3.2,1,2,6,1,low,"secondary cues: \bsaid\b | primary cues: \bireland must\b, \bwe must\b | mixed cues: \bbut\b | actors: Ukraine",Peacekeeping / Identity / Tradition,General neutrality debate #2,Mixed / procedural / unclear,0.0,0.743023402305842,56491,https://www.laoistoday.ie/2026/04/09/laois-republicans-gather-to-hold-easter-1916-commemoration-with-special-guest,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
198,2026-04-09,2026-04-06/2026-04-12,"LIVE: Fuel Protests, as it happens | Anglo Celt",The Anglo Celt,,Maeve Kelly,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.2,10.8,3.6,19,1,2,4,high,"secondary cues: \bsaid\b, \bmaintained\b, \bcalled for\b, \burged\b | primary cues: \bit is clear that\b | mixed cues: \bwhile\b, \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Defence Forces",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.7472825319893692,63416,https://www.anglocelt.ie/2026/04/09/live-fuel-protests-as-it-happens,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
199,2026-04-09,2026-04-06/2026-04-12,"LIVE: Fuel Protests, as it happens | Connaught Telegraph",Connaught Telegraph,,David Sheehan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.2,10.8,3.6,19,1,2,4,high,"secondary cues: \bsaid\b, \bmaintained\b, \bcalled for\b, \burged\b | primary cues: \bit is clear that\b | mixed cues: \bwhile\b, \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Defence Forces",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.743893896139495,57842,https://www.con-telegraph.ie/2026/04/09/live-fuel-protests-as-it-happens,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
200,2026-04-09,2026-04-06/2026-04-12,"LIVE: Fuel Protests, as it happens | Meath Chronicle",The Meath Chronicle,,Eoin Murphy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.2,10.8,3.6,19,1,2,4,high,"secondary cues: \bsaid\b, \bmaintained\b, \bcalled for\b, \burged\b | primary cues: \bit is clear that\b | mixed cues: \bwhile\b, \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Defence Forces",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.7452197164607668,59962,https://www.meathchronicle.ie/2026/04/09/live-fuel-protests-as-it-happens,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
201,2026-04-09,2026-04-06/2026-04-12,"LIVE: Fuel Protests, as it happens | Offaly Independent",Offaly Independent,,Grace Collins,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.2,10.8,3.6,19,1,2,4,high,"secondary cues: \bsaid\b, \bmaintained\b, \bcalled for\b, \burged\b | primary cues: \bit is clear that\b | mixed cues: \bwhile\b, \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Defence Forces",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.7433246979761383,56955,https://www.offalyindependent.ie/2026/04/09/live-fuel-protests-as-it-happens,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
202,2026-04-09,2026-04-06/2026-04-12,"LIVE: Fuel Protests, as it happens | Tuam Herald",Tuam Herald,,Eoin Murphy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.2,10.8,3.6,19,1,2,4,high,"secondary cues: \bsaid\b, \bmaintained\b, \bcalled for\b, \burged\b | primary cues: \bit is clear that\b | mixed cues: \bwhile\b, \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Defence Forces",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.7438193175805623,57725,https://www.tuamindependent.ie/2026/04/09/live-fuel-protests-as-it-happens,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
203,2026-04-09,2026-04-06/2026-04-12,"LIVE: Fuel Protests, as it happens | Westmeath Examiner",The Westmeath Examiner,,Emma Fitzgerald,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.2,10.8,3.6,19,1,2,4,high,"secondary cues: \bsaid\b, \bmaintained\b, \bcalled for\b, \burged\b | primary cues: \bit is clear that\b | mixed cues: \bwhile\b, \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Defence Forces",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.7448821713966711,59415,https://www.westmeathexaminer.ie/2026/04/09/live-fuel-protests-as-it-happens,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
204,2026-04-09,2026-04-06/2026-04-12,"LIVE: Fuel Protests, as it happens | Westmeath Independent",The Westmeath Independent,,Rebecca Flynn,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,1.2,10.8,3.6,19,1,2,4,high,"secondary cues: \bsaid\b, \bmaintained\b, \bcalled for\b, \burged\b | primary cues: \bit is clear that\b | mixed cues: \bwhile\b, \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Government, Defence Forces",Other Neutrality Debate,Defence capability and security gaps,Mixed / procedural / unclear,0.0,0.7423383312167857,55450,https://www.westmeathindependent.ie/2026/04/09/live-fuel-protests-as-it-happens,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
205,2026-04-09,2026-04-06/2026-04-12,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,0.0,1.4,1.2,0,0,0,2,medium,"actors: Sinn Féin, Government",Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.779538200348192,55000,,unclear_attribution,Unclear attribution,False,False,False
206,2026-04-09,2026-04-06/2026-04-12,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,0.0,1.4,1.2,0,0,0,2,medium,"actors: Sinn Féin, Government",Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.779538200348192,55000,,unclear_attribution,Unclear attribution,False,False,False
207,2026-04-09,2026-04-06/2026-04-12,Local TD joins Leila Doolan on her Neutrality march from Shannon Airport to Dublin - Laois People,Laois People,,Mark Duffy,synthetic_demo_author,True,secondary_reported_opinion,Lelia Doolan,reported_actor,preserve_neutrality,0.0,2.8,2.0,0,0,1,8,medium,"mixed cues: \bbut\b | actors: Lelia Doolan, Fianna Fáil, Fine Gael, Government, Dáil",Shannon / US Military / Anti-war,Shannon Airport and US military use,Preserve / strengthen neutrality,-0.917,0.7824552494611079,59533,https://www.laoispeople.ie/local-td-joins-leila-doolan-on-neutrality-march-through-laois,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
208,2026-04-09,2026-04-06/2026-04-12,Sally Rooney joins the BDS panel in Dublin April 9 | Hotpress,Hot Press,,Rebecca Flynn,synthetic_demo_author,True,secondary_reported_opinion,Sally Rooney,reported_actor,preserve_neutrality,1.3,5.8,1.2,1,0,0,4,high,"secondary cues: \bbacked\b | actors: Sally Rooney, Omar Barghouti, Palestine, Shannon Airport",Shannon / US Military / Anti-war,Shannon Airport and US military use #2,Preserve / strengthen neutrality,-0.5,1.0333241002469755,419646,https://www.hotpress.com/opinion/sally-rooney-joins-the-bds-panel-in-dublin-april-9-23137150,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
209,2026-04-09,2026-04-06/2026-04-12,Sinéad O'Sullivan: Calling in the Defence Forces against fuel protesters is a huge strategic error,The Irish Times,,Aoife Brennan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,2.5,5.1,4.4,1,1,6,3,low,"secondary cues: \bwarned\b | primary cues: \bthe case for\b | mixed cues: \bwhile\b, \bbut\b | actors: Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,1.0330516906710236,416834,https://irishtimes.com/opinion/2026/04/09/sinead-osullivan-calling-in-the-defence-forces-against-fuel-protesters-is-a-huge-strategic-error,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
210,2026-04-08,2026-04-06/2026-04-12,Colm McCarthy: defence spending may need a shot in the arm,The Irish Farmers Journal,,Stephen Reilly,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,1.3,2.8,2.8,0,0,2,4,low,"mixed cues: \bwhile\b, \bbut\b | actors: Colm McCarthy, Government, NATO, Russia",Budget / Fiscal / Public Finances,Ukraine war and moral neutrality,Move away / stronger alignment,0.667,1.033322265773942,419627,http://farmersjournal.ie/viewpoints/viewpoints/colm-mccarthy-defence-spending-may-need-a-shot-in-the-arm-910743,unclear_attribution,Unclear attribution,False,False,False
211,2026-04-08,2026-04-06/2026-04-12,In PICTURES: Peace protester bypasses fuel protest on Laois leg of March,Leinster Express,,Sarah Byrne,synthetic_demo_author,True,secondary_reported_opinion,Lelia Doolan,reported_actor,preserve_neutrality,0.0,5.8,2.0,1,0,1,4,high,"secondary cues: \bsaid\b | mixed cues: \bbut\b | actors: Lelia Doolan, Government, Shannon Airport, US military",Shannon / US Military / Anti-war,Defence capability and security gaps,Preserve / strengthen neutrality,-0.667,0.7437816522383371,57666,https://www.leinsterexpress.ie/news/pictures---videos/2057349/in-pictures-peace-protester-bypasses-fuel-protest-on-laois-leg-of-march.html,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
212,2026-04-08,2026-04-06/2026-04-12,Irish politicians slam Trump's 'genocidal threat' as they make airspace demand,Irish Star,,Ronan Doyle,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,2.4,10.8,2.8,9,2,1,9,high,"secondary cues: \bsaid\b, \btold\b, \bwarned\b, \bcalled for\b | primary cues: \bireland must\b | mixed cues: \bbut\b | actors: Mary Lou McDonald, Sinn Féin, People Before Profit, Government, United States",Shannon / US Military / Anti-war,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.5,0.235,0,https://www.irishstar.com/news/us-news/irish-politicians-slam-trumps-genocidal-36982581,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
213,2026-04-08,2026-04-06/2026-04-12,Midlands 103 - Neutrality,Midlands 103,,Clare Walsh,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.7,0.0,0,0,0,1,low,actors: Government,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7933391462033385,80000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
214,2026-04-08,2026-04-06/2026-04-12,Our leaders must show courage in commitment to peace by keeping the triple lock,The Irish Examiner,,Eoin Murphy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,4.7,2.8,5.8,0,2,6,11,low,"primary cues: \bwe believe\b, \bwe must\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Helen McEntee, Government, Dáil, Defence Forces",Peacekeeping / Identity / Tradition,Triple Lock and UN mandate debate,Lean preserve neutrality,-0.4,1.0323588861492043,409767,https://irishexaminer.com/opinion/commentanalysis/arid-41823281.html,publication_owned_opinion,Publication-owned opinion,False,True,False
215,2026-04-07,2026-04-06/2026-04-12,Anti-war protest to take place in Dublin next week | Hotpress,Hot Press,,Rebecca Flynn,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,1.2,6.8,2.8,2,1,1,7,medium,"secondary cues: \bsaid\b, \bhe said\b | primary cues: \bireland should\b | mixed cues: \bwhile\b | actors: People Before Profit, Government, Palestine, Shannon Airport, US military",Shannon / US Military / Anti-war,Shannon Airport and US military use #2,Preserve / strengthen neutrality,-0.9,0.9393855456790688,419646,https://www.hotpress.com/opinion/anti-war-protest-to-take-place-in-dublin-next-week-23136880,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
216,2026-04-07,2026-04-06/2026-04-12,"Government blocking progress on Irish unity, Mac Lochlainn tells Drumboe commemoration",The Inish Times,,Ciara McCarthy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,10.8,6.6,17,0,5,7,medium,"secondary cues: \bsaid\b, \btold\b, \bwarned\b, \baccused\b | mixed cues: \bwhile\b, \bbut\b | actors: Micheál Martin, Sinn Féin, Fianna Fáil, Fine Gael, Government",Ukraine / Russia / Moral Responsibility,Referendum and constitutional protection,Preserve / strengthen neutrality,-0.571,0.7411674468535168,53715,https://www.inishlive.ie/news/local-news/2055613/government-blocking-progress-on-irish-unity-mac-lochlainn-tells-drumboe-commemoration.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
217,2026-04-07,2026-04-06/2026-04-12,"Government blocking progress on Irish unity, Mac Lochlainn tells Drumboe commemoration",Letterkenny Live,,Kate Molloy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,10.8,6.6,17,0,5,7,medium,"secondary cues: \bsaid\b, \btold\b, \bwarned\b, \baccused\b | mixed cues: \bwhile\b, \bbut\b | actors: Micheál Martin, Sinn Féin, Fianna Fáil, Fine Gael, Government",Ukraine / Russia / Moral Responsibility,Referendum and constitutional protection,Preserve / strengthen neutrality,-0.571,0.7437803747718816,57664,https://www.letterkennylive.ie/news/local-news/2055612/government-blocking-progress-on-irish-unity-mac-lochlainn-tells-drumboe-commemoration.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
218,2026-04-06,2026-04-06/2026-04-12,In pictures: Deputy Padraig MacLochlainn addresses the Drumboe Easter Commemoration - Donegal News,The Donegal News,,Megan Daly,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,10.8,5.2,12,0,4,4,high,"secondary cues: \bsaid\b, \bhe said\b | mixed cues: \bhowever\b, \bbut\b | actors: Sinn Féin, Government, Palestine, Gaza",Other Neutrality Debate,Referendum and constitutional protection,Preserve / strengthen neutrality,-0.5,0.7423934225420228,55533,https://donegalnews.com/in-pictures-deputy-padraig-maclochlainn-addresses-the-drumboe-easter-commemoration,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
